,0,1
282,2022-02-12T18:00:00.000000000,0.0
283,2022-02-12T19:00:00.000000000,0.0
284,2022-02-12T20:00:00.000000000,0.0
285,2022-02-12T21:00:00.000000000,0.0
286,2022-02-12T22:00:00.000000000,30848.0
287,2022-02-12T23:00:00.000000000,273984.0
288,2022-02-13T00:00:00.000000000,595136.0
289,2022-02-13T01:00:00.000000000,895168.0
290,2022-02-13T02:00:00.000000000,974464.0
291,2022-02-13T03:00:00.000000000,1204032.0
292,2022-02-13T04:00:00.000000000,1253440.0
293,2022-02-13T05:00:00.000000000,1128576.0
294,2022-02-13T06:00:00.000000000,732928.0
295,2022-02-13T07:00:00.000000000,308352.0
296,2022-02-13T08:00:00.000000000,66048.0
297,2022-02-13T09:00:00.000000000,0.0
298,2022-02-13T10:00:00.000000000,0.0
299,2022-02-13T11:00:00.000000000,0.0
300,2022-02-13T12:00:00.000000000,0.0
301,2022-02-13T13:00:00.000000000,0.0
302,2022-02-13T14:00:00.000000000,0.0
303,2022-02-13T15:00:00.000000000,0.0
304,2022-02-13T16:00:00.000000000,0.0
305,2022-02-13T17:00:00.000000000,0.0
306,2022-02-13T18:00:00.000000000,0.0
307,2022-02-13T19:00:00.000000000,0.0
308,2022-02-13T20:00:00.000000000,0.0
309,2022-02-13T21:00:00.000000000,0.0
310,2022-02-13T22:00:00.000000000,16896.0
311,2022-02-13T23:00:00.000000000,291392.0
312,2022-02-14T00:00:00.000000000,549184.0
313,2022-02-14T01:00:00.000000000,986496.0
314,2022-02-14T02:00:00.000000000,1227968.0
315,2022-02-14T03:00:00.000000000,1505280.0
316,2022-02-14T04:00:00.000000000,1487872.0
317,2022-02-14T05:00:00.000000000,1529856.0
318,2022-02-14T06:00:00.000000000,987648.0
319,2022-02-14T07:00:00.000000000,571264.0
320,2022-02-14T08:00:00.000000000,105344.0
321,2022-02-14T09:00:00.000000000,0.0
322,2022-02-14T10:00:00.000000000,0.0
323,2022-02-14T11:00:00.000000000,0.0
324,2022-02-14T12:00:00.000000000,0.0
325,2022-02-14T13:00:00.000000000,0.0
326,2022-02-14T14:00:00.000000000,0.0
327,2022-02-14T15:00:00.000000000,0.0
328,2022-02-14T16:00:00.000000000,0.0
329,2022-02-14T17:00:00.000000000,0.0
330,2022-02-14T18:00:00.000000000,0.0
331,2022-02-14T19:00:00.000000000,0.0
332,2022-02-14T20:00:00.000000000,0.0
333,2022-02-14T21:00:00.000000000,0.0
334,2022-02-14T22:00:00.000000000,37760.0
335,2022-02-14T23:00:00.000000000,303872.0
336,2022-02-15T00:00:00.000000000,827904.0
337,2022-02-15T01:00:00.000000000,1243904.0
338,2022-02-15T02:00:00.000000000,1488064.0
339,2022-02-15T03:00:00.000000000,1687616.0
340,2022-02-15T04:00:00.000000000,1699712.0
341,2022-02-15T05:00:00.000000000,1412224.0
342,2022-02-15T06:00:00.000000000,1043072.0
343,2022-02-15T07:00:00.000000000,553664.0
344,2022-02-15T08:00:00.000000000,117376.0
345,2022-02-15T09:00:00.000000000,0.0
346,2022-02-15T10:00:00.000000000,0.0
347,2022-02-15T11:00:00.000000000,0.0
348,2022-02-15T12:00:00.000000000,0.0
349,2022-02-15T13:00:00.000000000,0.0
350,2022-02-15T14:00:00.000000000,0.0
351,2022-02-15T15:00:00.000000000,0.0
352,2022-02-15T16:00:00.000000000,0.0
353,2022-02-15T17:00:00.000000000,0.0
354,2022-02-15T18:00:00.000000000,0.0
355,2022-02-15T19:00:00.000000000,0.0
356,2022-02-15T20:00:00.000000000,0.0
357,2022-02-15T21:00:00.000000000,0.0
358,2022-02-15T22:00:00.000000000,36224.0
359,2022-02-15T23:00:00.000000000,379840.0
360,2022-02-16T00:00:00.000000000,850240.0
361,2022-02-16T01:00:00.000000000,1274432.0
362,2022-02-16T02:00:00.000000000,1542016.0
363,2022-02-16T03:00:00.000000000,1675456.0
364,2022-02-16T04:00:00.000000000,1439680.0
365,2022-02-16T05:00:00.000000000,1088512.0
366,2022-02-16T06:00:00.000000000,774272.0
367,2022-02-16T07:00:00.000000000,539392.0
368,2022-02-16T08:00:00.000000000,96640.0
369,2022-02-16T09:00:00.000000000,0.0
370,2022-02-16T10:00:00.000000000,0.0
371,2022-02-16T11:00:00.000000000,0.0
372,2022-02-16T12:00:00.000000000,0.0
373,2022-02-16T13:00:00.000000000,0.0
374,2022-02-16T14:00:00.000000000,0.0
375,2022-02-16T15:00:00.000000000,0.0
376,2022-02-16T16:00:00.000000000,0.0
377,2022-02-16T17:00:00.000000000,0.0
378,2022-02-16T18:00:00.000000000,0.0
379,2022-02-16T19:00:00.000000000,0.0
380,2022-02-16T20:00:00.000000000,0.0
381,2022-02-16T21:00:00.000000000,0.0
382,2022-02-16T22:00:00.000000000,45696.0
383,2022-02-16T23:00:00.000000000,351040.0
384,2022-02-17T00:00:00.000000000,729664.0
385,2022-02-17T01:00:00.000000000,1014848.0
386,2022-02-17T02:00:00.000000000,1268032.0
387,2022-02-17T03:00:00.000000000,1495680.0
388,2022-02-17T04:00:00.000000000,1364544.0
389,2022-02-17T05:00:00.000000000,1227456.0
390,2022-02-17T06:00:00.000000000,803584.0
391,2022-02-17T07:00:00.000000000,449088.0
392,2022-02-17T08:00:00.000000000,64192.0
393,2022-02-17T09:00:00.000000000,0.0
394,2022-02-17T10:00:00.000000000,0.0
395,2022-02-17T11:00:00.000000000,0.0
396,2022-02-17T12:00:00.000000000,0.0
397,2022-02-17T13:00:00.000000000,0.0
398,2022-02-17T14:00:00.000000000,0.0
399,2022-02-17T15:00:00.000000000,0.0
400,2022-02-17T16:00:00.000000000,0.0
401,2022-02-17T17:00:00.000000000,0.0
402,2022-02-17T18:00:00.000000000,0.0
403,2022-02-17T19:00:00.000000000,0.0
404,2022-02-17T20:00:00.000000000,0.0
405,2022-02-17T21:00:00.000000000,0.0
406,2022-02-17T22:00:00.000000000,53632.0
407,2022-02-17T23:00:00.000000000,453440.0
408,2022-02-18T00:00:00.000000000,984768.0
409,2022-02-18T01:00:00.000000000,1462720.0
410,2022-02-18T02:00:00.000000000,1582400.0
411,2022-02-18T03:00:00.000000000,1715072.0
412,2022-02-18T04:00:00.000000000,1698880.0
413,2022-02-18T05:00:00.000000000,1519296.0
414,2022-02-18T06:00:00.000000000,1088064.0
415,2022-02-18T07:00:00.000000000,570368.0
416,2022-02-18T08:00:00.000000000,130560.0
417,2022-02-18T09:00:00.000000000,0.0
418,2022-02-18T10:00:00.000000000,0.0
419,2022-02-18T11:00:00.000000000,0.0
420,2022-02-18T12:00:00.000000000,0.0
421,2022-02-18T13:00:00.000000000,0.0
422,2022-02-18T14:00:00.000000000,0.0
423,2022-02-18T15:00:00.000000000,0.0
424,2022-02-18T16:00:00.000000000,0.0
425,2022-02-18T17:00:00.000000000,0.0
426,2022-02-18T18:00:00.000000000,0.0
427,2022-02-18T19:00:00.000000000,0.0
428,2022-02-18T20:00:00.000000000,0.0
429,2022-02-18T21:00:00.000000000,0.0
430,2022-02-18T22:00:00.000000000,82304.0
431,2022-02-18T23:00:00.000000000,604288.0
432,2022-02-19T00:00:00.000000000,1237632.0
433,2022-02-19T01:00:00.000000000,1719424.0
434,2022-02-19T02:00:00.000000000,2089664.0
435,2022-02-19T03:00:00.000000000,2218880.0
436,2022-02-19T04:00:00.000000000,2153664.0
437,2022-02-19T05:00:00.000000000,1833600.0
438,2022-02-19T06:00:00.000000000,1296320.0
439,2022-02-19T07:00:00.000000000,622208.0
440,2022-02-19T08:00:00.000000000,145344.0
441,2022-02-19T09:00:00.000000000,0.0
442,2022-02-19T10:00:00.000000000,0.0
443,2022-02-19T11:00:00.000000000,0.0
444,2022-02-19T12:00:00.000000000,0.0
445,2022-02-19T13:00:00.000000000,0.0
446,2022-02-19T14:00:00.000000000,0.0
447,2022-02-19T15:00:00.000000000,0.0
448,2022-02-19T16:00:00.000000000,0.0
449,2022-02-19T17:00:00.000000000,0.0
450,2022-02-19T18:00:00.000000000,0.0
451,2022-02-19T19:00:00.000000000,0.0
452,2022-02-19T20:00:00.000000000,0.0
453,2022-02-19T21:00:00.000000000,0.0
454,2022-02-19T22:00:00.000000000,38720.0
455,2022-02-19T23:00:00.000000000,244672.0
456,2022-02-20T00:00:00.000000000,557376.0
457,2022-02-20T01:00:00.000000000,733184.0
